implied_volatility,last_traded_price,open_interest,high,low,ask_price,bid_price,RSI,IV_ZScore,OI_Change,PnL,close,target
15.2,100.5,100000.0,101.0,99.0,100.6,100.4,45.0,0.5,100.0,10.0,100.5,1
16.1,101.2,105000.0,102.0,100.0,101.3,101.1,25.0,1.2,200.0,-5.0,101.2,1
14.8,102.1,103000.0,103.0,101.0,102.2,102.0,65.0,0.1,50.0,15.0,102.1,1
17.5,103.0,110000.0,104.0,102.0,103.1,102.9,35.0,2.1,600.0,20.0,103.0,0
15.5,102.5,108000.0,103.5,101.5,102.6,102.4,70.0,0.8,150.0,-10.0,102.5,1
16.8,103.8,112000.0,104.5,102.5,103.9,103.7,28.0,1.5,400.0,5.0,103.8,1
15.0,104.3,111000.0,105.0,103.0,104.4,104.2,55.0,0.3,250.0,12.0,104.3,1
18.0,105.0,115000.0,106.0,104.0,105.1,104.9,32.0,2.5,700.0,25.0,105.0,0
15.3,104.5,113000.0,105.5,103.5,104.6,104.4,68.0,0.6,300.0,-8.0,104.5,0
15.188112974586144,100.49411101672582,100007.04563049442,100.98054087924184,99.00431252386716,100.61434739641297,100.40422313931816,45.14010116425432,0.5057393962865129,100.85174748378644,10.00579858859369,100.5194998713509,1
16.108901977154947,101.20761539486492,104933.6502516489,102.02704574408791,100.00948701301364,101.31690948009316,101.10785199419756,25.07270902400564,1.1952875035979902,199.85089776070097,-4.984073417621939,101.21774420923884,1
14.780843007917763,102.11680355595033,102964.73294769748,102.98426520304972,100.9904878760472,102.18924238918363,101.97494966403706,65.07858918887308,0.093346873083837,49.46918734769975,14.906394496044983,102.08073369743452,1
17.49533085536644,102.98727040478076,109958.71008043982,103.98135102719012,101.99777340758008,103.1228838048456,102.87432279201938,35.12339694680784,2.098605889115788,597.2834115799726,20.14791134898268,103.00642429898596,0
15.466768004794137,102.50753265284378,108042.80675377324,103.5109305850294,101.52854224503686,102.60014168320374,102.40571343544396,69.95363452548327,0.7845024822328412,149.9982777718318,-10.234087286918616,102.49196993549064,1
16.803850806615817,103.81075352298076,111949.0537286121,104.5001037771826,102.49978443471954,103.89616933893382,103.69410625061406,28.07029570110969,1.4976982887402297,399.15773480046926,5.242624110559354,103.8000320946792,1
14.994861777182006,104.26845375387433,111022.95389440923,105.01740057939293,102.97584359511436,104.39843302439446,104.23819819220928,55.18278347428175,0.292371075667285,251.85625373959132,12.146666833243266,104.30082523998526,1
17.988640345244207,104.97936244559104,115049.91706842268,105.98484767824162,103.9843061981812,105.104530896941,104.89115317844292,31.946210367527588,2.4841391631751946,704.4701141085955,24.738651670439697,104.99353627623354,0
15.313638780481051,104.48451170199075,112957.61145730109,105.46243617897176,103.5167558222872,104.60523222624003,104.374727775881,67.96956105754408,0.6001414837526132,304.2220885872202,-8.049792151322121,104.51002412787878,0
15.209160084225145,100.53296783917703,99967.99766033104,101.02532888657996,98.98415555715248,100.60726270952368,100.39724524022417,44.67563553621096,0.5038940106648032,100.10729963144236,9.883302359949118,100.48131825318316,1
16.11518915049034,101.18869709193989,105045.5381353102,102.00749360881,99.98020404453884,101.32665046333044,101.10809931896075,24.81690486909283,1.206379959818731,196.14243335050517,-4.725135850096494,101.18675435257214,1
14.807354646441288,102.1242492729422,103105.99136690516,103.00214464649974,101.0096564285062,102.20260377274832,102.00064988717187,65.08358038595276,0.0979400914603096,48.35398899635867,14.983940170723804,102.09755384360945,1
17.49010627019117,103.01482709055026,109904.33656354074,104.01812171539568,102.0018736834063,103.10302363029572,102.89224803381956,34.95089649962977,2.1193645945248027,598.5649997152291,19.83812148271572,103.02064354308531,0
15.502802173410778,102.48141169628774,107980.75170681105,103.52644871548996,101.48581615657636,102.5953767758112,102.37950366698723,69.75813573458454,0.8039435504737948,148.61248760697478,-10.000071993048511,102.49726507313194,1
16.808687400096662,103.81958304526566,112080.74303982296,104.47149240862936,102.52610979350912,103.9096615375192,103.70878983601656,28.04333918412107,1.507569167202898,399.90935727359965,4.912098121439667,103.80382244724036,1
15.005412269610954,104.31394223517948,111015.20412423914,104.97926423428638,103.00171447598667,104.39217664540308,104.19663591790749,54.81178385351392,0.3025333394345172,250.03887620482973,11.949839582266954,104.2877400014407,1
17.979267278742434,105.02223370563988,115077.46033105168,105.99290912797318,103.98403509694974,105.08062961188868,104.90801515059994,31.892369098016506,2.5086935255966467,699.4792927666412,25.19926494424457,105.01199309298444,0
15.306492398909311,104.50653859363288,113005.89193373577,105.48155131364294,103.48090930809856,104.62636287160444,104.4183203239571,67.67475459225564,0.5949779163467259,301.4279450510424,-7.79768363564446,104.50633287560652,0
15.181267192040805,100.48905322751617,100059.854220248,101.04253658180728,99.02009228624392,100.5943029372788,100.376614499249,44.89451324099166,0.5068103611619432,94.86550343027372,9.921150565279117,100.49266070820586,1
16.10053918990082,101.20419530732522,105103.8838400016,101.97890959735052,100.0373484451708,101.29081852276587,101.096103197737,25.07695193957297,1.2002638553565437,198.812199761016,-4.932917362942352,101.20991616885183,1
14.806872730546916,102.10399929039764,102996.3029115511,103.02686071079482,101.0004025312316,102.20898323888882,101.99557929829896,65.09508827310263,0.1033188078033301,48.31278474806062,14.941021970645544,102.11413532837736,1
17.485108213164843,103.02274564831588,110039.85073624678,104.0019118738648,102.00507531286212,103.09257180100032,102.91558657577995,34.74827631338751,2.1107414907343074,599.6205024175302,19.9568310248037,103.0049195200952,0
15.5003778274178,102.49089408826023,107965.56705102533,103.50182596111809,101.5311792102708,102.59438336181822,102.39674000676712,70.12052003797827,0.7944622782414477,150.0519910668462,-10.053286631932291,102.49434464776972,1
16.795682896465003,103.81113034521438,112082.60861441576,104.50617060973003,102.47833031767716,103.88274115166853,103.69095066399257,28.09099194397295,1.498523315298003,400.9425307432856,5.063884513015409,103.8062407282526,1
14.992450057799497,104.33218352853127,111018.77860326396,104.96785028902131,102.99660891865744,104.40347173288596,104.20612595694988,54.85530749136991,0.3029799496398263,250.314204147512,11.92888805143793,104.29019808307616,1
18.000322552259597,105.01744609425504,115019.70821205238,106.01010842977382,103.98335032703235,105.09878525918964,104.90676532443943,32.0679883996357,2.478594889691171,702.6293344833639,25.101515918326868,104.99025410105072,0
15.29393611412287,104.52136747461998,113016.92611066638,105.50799758400322,103.48596360402615,104.60885171177756,104.41086509013702,68.2460290740766,0.603947701971149,307.0331959660549,-8.101873193640543,104.49569614756749,0
15.193951274427524,100.46783984050109,100017.93030669268,100.98727486699416,99.0077807351409,100.56890161684044,100.42624868071542,45.07803465811456,0.5082114544586319,100.29795545484993,10.017392443399736,100.49438594558666,1
16.069577579601567,101.20589156613508,105061.25586220142,101.99860048237488,99.98009244422892,101.30153273137697,101.11125478693629,25.060040038545825,1.2159549370543434,201.793971330264,-4.94842198459415,101.21522730347937,1
14.80066846507624,102.1267217885804,103009.81204529072,103.00462739848152,101.0157509033074,102.20509935270007,101.98567911036754,64.99997580966354,0.1134205360496612,49.62149979767283,14.871592840673568,102.13215986194626,1
17.49706293276008,103.00194703817311,110004.40682080234,103.97718666535016,102.02552715105529,103.07721847606192,102.90102244085767,35.1012417230731,2.1105093030803546,596.8007673483057,19.729962225861083,103.00919517896769,0
15.482915534925636,102.515991883675,107901.02388488456,103.4991610834003,101.50139073606,102.61513622952955,102.39070922586716,69.93696356485144,0.8035366524775569,147.76336880691704,-9.867744377513462,102.51689243724228,1
16.79396992514223,103.81331530172028,111940.78083566352,104.51110472494632,102.5049373092114,103.90615588700928,103.70782709618965,28.080061072256825,1.512508902811223,399.1237169451971,4.936867879704334,103.81106276660452,1
14.986248709095213,104.31442310906743,111100.77666133766,104.97189027892313,102.97916124129767,104.40643652761425,104.1933916681085,55.063020866326205,0.2888478052332786,250.5167072586553,12.058996729871556,104.2895703530351,1
18.002383533240554,104.99365901498612,115062.4497042752,105.98592664367412,103.9821551214371,105.06499593144792,104.89492582713392,32.05475071168859,2.5033414764531794,700.966483820226,25.07983697287389,104.97859864579353,0
15.294198926233683,104.46764983930808,113112.53772288303,105.48703869677936,103.50690086213986,104.59619496319615,104.4037266975144,67.78427290548926,0.5972240288532934,298.5890522766251,-8.061949686238666,104.51541730814316,0
15.208051439367631,100.49981952586631,99968.21672959988,101.00786033392912,99.0262727286956,100.6104895072964,100.38809176610916,45.15137714526416,0.4990843139084566,97.154383811008,10.074485065347265,100.50292732990462,1
16.126424910649757,101.20273632203508,104984.44787348987,101.9952386801832,99.98444680662016,101.2809657574371,101.08492051625063,25.119194303228724,1.1986908877829916,202.08296425075733,-4.732471302159895,101.1971153111078,1
14.796481700604062,102.10209853779912,102935.24776256918,102.9900132465782,100.9804922238563,102.20504824490776,102.02211901294766,65.39339684439483,0.1001588971131132,49.17409421058849,14.90761890964439,102.09738861885684,1
17.49166295193556,103.0189514359102,109879.60501885794,104.02417716481716,102.00894613121552,103.11417394106958,102.92762211205454,35.01835665559615,2.1039739797335586,602.0386998982084,20.185512691312457,103.0512383129177,0
15.50227437257784,102.52166426971183,108004.13638696958,103.49754965428868,101.50579097815498,102.60326797729874,102.38689545924714,69.9274685408057,0.8155320293493087,149.79422661266855,-9.758511038431529,102.5136991962344,1
16.799207027547208,103.81177538737964,111932.21002629536,104.50489031287891,102.52029807878417,103.92509799385208,103.70004533434168,27.91021691268282,1.4932055232721917,402.96272136116494,4.906709441348433,103.77366632109508,1
15.006203547141794,104.28245544435778,111025.36104816984,104.98608676114424,102.98134839435448,104.38214746334248,104.2006807165024,55.02980163614192,0.299601096647718,250.29955382362215,11.993219827261855,104.28861369377316,1
18.01118077579406,104.9793428742299,114929.9665855826,106.02092533735303,103.96518133573976,105.11219845350288,104.91693533679636,32.25773991998807,2.5092036620485554,701.4061195326378,25.09702670635938,104.98713037850072,0
15.324231408907698,104.5105845188133,113018.00394168774,105.5111516660766,103.4922377927881,104.60406219819812,104.39919577067212,67.90712614157111,0.6080052987490081,301.1784892086956,-8.298127217706737,104.49710859638566,0
15.201609083011292,100.50653063660252,99949.91157689398,100.99688011235952,98.9986658621954,100.61903792727531,100.38898419549666,44.96991644507258,0.5146714071304321,101.32007329451665,9.800164915772276,100.50769200685588,1
16.09579444914166,101.19586641362244,105022.46097765645,101.998544661012,99.99117623329391,101.3008870287142,101.09849057558682,25.183583123572006,1.1982797145735156,199.78020039887235,-4.964331837561768,101.18167631115752,1
14.792037773169652,102.10115478941805,102963.2134394067,102.99681999350926,101.00066587161632,102.19162079198694,102.00750748945424,64.8974795286233,0.1005265298966058,51.42997403980004,15.12052085375514,102.11083648829384,1
17.476980132515568,102.99519420045014,110093.36987958576,104.0109159789149,102.01801538427502,103.0756709165188,102.91495360437264,35.06676633350845,2.1096305428862228,600.95573147864,19.964844282753297,103.00847662715364,0
15.494587821828327,102.49272005251166,107976.713176414,103.4981027177856,101.5014539995064,102.58822031900834,102.39271454438148,69.88028751790965,0.7984741817081528,152.49689817426233,-9.988230343191685,102.46946008582616,1
16.793133770929934,103.78895878783,111981.597551212,104.52532666947322,102.50649129503778,103.92383746841487,103.71164419921467,27.630783630037214,1.5198921872966735,400.663134449798,4.944305952030479,103.78754846354622,1
15.00176231973612,104.28475325088968,111063.67563912243,105.00785825201652,103.03086327789038,104.4001461924861,104.19220703904966,55.00399965572753,0.298912097293398,248.0599450153037,11.935045873162336,104.31672628154028,1
17.996742603847625,105.02908653275604,115080.74753912169,106.02607668147658,104.0127237940397,105.12306475974546,104.8968664328818,31.876205920106703,2.4954709803180712,699.7739948907446,24.95540614011916,105.01039356743937,0
15.301840083547376,104.49367139514986,113068.44896307918,105.49379004709743,103.50542986509204,104.62789910345086,104.40999779113488,67.85105928958906,0.5965586698178327,300.720797795466,-7.857586029090491,104.5067753615249,0
15.189109680679406,100.50834574333952,99920.90126485664,100.98588648160512,99.00569062592454,100.60474758682015,100.4003266452658,45.11216732106616,0.5057998334051801,95.9560547617979,9.95010119068544,100.52052242357875,1
16.106799439983487,101.20315751643297,105056.11955022076,101.97345039414442,100.01869982943823,101.2957696126162,101.09260467417543,24.792970956657225,1.1852327365890687,196.54221893014477,-5.111982784225622,101.19333318580584,1
14.79586641580964,102.06084336029453,102955.8118481026,103.02173130568757,101.01503633980728,102.1731068568534,102.01565118569349,64.72518728996334,0.0936376739901895,50.926302720035615,14.966444186757718,102.10456508246035,1
17.495938723610625,102.99225090188912,109909.2604764142,104.02002575538212,102.005158913537,103.12876335655582,102.900130631436,35.33267675238473,2.1130766233395875,602.1231146921499,20.085674175435887,103.0135581053212,0
15.495347461354957,102.4837333715476,107914.331887738,103.53605062998444,101.5071932529781,102.5844576808554,102.39775587449176,70.03237675842388,0.8016658471561765,149.81925537613742,-9.804642824579414,102.49029256457408,1
16.802277078341376,103.7979387965081,112024.80130916732,104.5046853463225,102.50018632905264,103.88961035880912,103.69443415671284,27.89620992868813,1.4956586314011593,403.82304932654654,4.846213135247408,103.8028781403494,1
15.004560284236035,104.30837499938588,111027.50786260147,104.98426304638932,102.99674177771716,104.37517977039646,104.22043853270353,54.84925448213532,0.293278524415889,249.4276048353406,11.738887055377216,104.29635503848864,1
17.998340850522123,105.00179914778424,114987.71602430726,106.00208555553468,103.98206171390817,105.10853024986322,104.89601206330788,32.06155189114558,2.5005867086945077,701.9237194274642,25.08325507012008,105.0169150416242,0
15.297978263444284,104.4846720698084,113019.74721486056,105.49350749077554,103.503983979653,104.59760979186422,104.37971892966742,67.9789638074834,0.5900206075075597,299.7074425760068,-8.052817831625346,104.48899779393231,0
15.191439310736008,100.50285960799216,100092.0494831362,101.05777925833198,98.98968155583904,100.58828074203376,100.39551140509656,44.84508509507563,0.4982098544705459,98.94151237842742,10.287918607887551,100.48532633385736,1
16.10744930629913,101.2212661848434,105038.07714317596,102.00171540599744,99.99157156226951,101.288611159627,101.12212668755608,24.76833139522366,1.1986727073211263,197.50357298045387,-4.699592264366571,101.18472300493318,1
14.788847927248485,102.11018467656947,102924.87022433335,103.0026087681926,100.99623133225715,102.20489427184552,102.0129962044672,65.18111895149457,0.0998580136054068,47.27900551396584,14.937077716087671,102.0865327778576,1
17.501401073663352,103.01817010929165,109960.49897453075,103.9876649765817,102.01175615140848,103.07727953342138,102.92689434337316,34.9332125313814,2.09118556941054,600.0087474694071,19.8851949440818,103.00393298734284,0
15.48283715672624,102.51595458447618,107897.90590298356,103.52019060479093,101.49978920450322,102.6098505510949,102.367550293402,69.80089101951249,0.7921486985310328,150.83370204004615,-10.158804127543938,102.49742748375604,1
16.81126050457025,103.82337522980264,112069.71045538696,104.50541471340904,102.46544959932572,103.90513997603918,103.7152153553188,28.29483360291516,1.4964529046164796,401.8824821033034,4.906632545343863,103.8005134787978,1
15.000611339580889,104.31040988279926,110980.38716040144,105.00317885599154,103.0197650488942,104.42173584147682,104.20304274818598,55.209900608504725,0.3005199420046181,252.5943857669976,12.00333948731518,104.30957850171067,1
18.006360148221336,105.00513764487285,115007.3267799546,106.01143856809924,103.9859791777032,105.10672611321756,104.8923709662849,32.14956810342595,2.5042089725640966,698.6665357761694,25.068938937039903,105.01116812552088,0
15.299856685935795,104.49619527145768,113033.5358622601,105.48314599628834,103.47951643993156,104.609938382712,104.40762139454849,68.11648026153996,0.6068340523007248,300.60695749035784,-7.98709251254746,104.52559034818468,0
15.20794807492408,100.49162298654936,100000.28030299491,101.00164314934744,98.97573267446356,100.61601393042456,100.40366006514672,44.95454588121421,0.5118561978267994,97.7963869940049,9.758497263461877,100.50301238744674,1
16.080917528444687,101.17718601501277,105025.97983826342,102.01609829969676,99.9724890580727,101.2726232427105,101.10190696680056,24.914630950647293,1.1905345148815478,199.85569548053004,-5.1139695498793465,101.199527221662,1
14.82467004020874,102.1249109335614,103022.95097905913,102.98909662221212,100.98406722540896,102.18970075574732,102.0079782725662,64.69434602615392,0.0863490977794411,47.9471425948904,14.881424341023802,102.0841751260633,1
17.494173443261236,103.00128004386151,109997.1895282383,103.9960396258596,102.0159936737907,103.10690431156758,102.91947522124757,34.94226100428002,2.1030596275939457,603.2672893218694,20.043575852829797,103.00086120261736,0
15.49267726389628,102.49304486477476,107877.49834402945,103.48983378046022,101.47227723909305,102.58422807879552,102.39936092138906,70.16565691551497,0.8028446760479983,150.59186959133586,-9.983908518546052,102.47956430532253,1
16.795703096648452,103.77676498086832,112022.5057015937,104.51652721999896,102.49369441029968,103.90516781972924,103.6880965870588,27.92327774961069,1.5119312298331404,398.2480713117081,4.994128603881687,103.80766185453577,1
15.00951785466847,104.3115790688648,111072.44842075124,105.01116169932774,103.00193577005928,104.39060521429582,104.20172512652174,54.86146063873609,0.2970048520979607,251.50326355138355,11.984848702986731,104.2913125868181,1
18.007009595713946,104.98567496011192,114974.6761483378,105.99035180939772,104.00167646886814,105.10350550361778,104.91786404177442,32.1474746265871,2.50192129162162,701.0774001321091,25.019803119145017,104.99284837292382,0
15.312432955164368,104.4809287298431,112929.54573501,105.48388551527088,103.51152458142126,104.59743328391346,104.42333340144708,67.91653454114976,0.6021301128925243,301.36213650809043,-7.893112059566858,104.4970124878257,0
15.191269985220496,100.51584373190371,100009.13668451192,100.9724368942013,99.01340365311056,100.62650144123634,100.399470437293,44.99388351283624,0.514406143670608,100.10096491367408,10.251010703336432,100.4998026079144,1
16.097927175138338,101.22120171353224,104962.48431174738,101.99344961497302,99.9928582541466,101.29628811062504,101.10649962138416,24.733675609849875,1.2084749451161432,200.2434460862873,-5.02028437350338,101.19392375996442,1
14.812873399198734,102.07879893508168,102896.29952540214,102.9998116762406,100.99835388269834,102.21679492583472,102.00787124624108,64.92620142239855,0.0992454327060786,51.274492563223504,15.07207486865111,102.1057145928113,1
17.48958134869715,103.00930383659352,110046.2653570803,103.98234102657923,102.00357379707503,103.1016612980952,102.87409275525025,34.79178505463694,2.095504233599175,602.4529101869084,19.90793898553717,102.98958678230494,0
15.490509511171034,102.4710872298934,108036.861278134,103.48736259027052,101.48343397876472,102.62426751107924,102.40089831806344,69.95579219874477,0.7852844776338492,147.1625961188315,-10.002659952666397,102.4989631911216,1
16.781857624506117,103.79932103067426,111992.20844216456,104.5218397263212,102.5250549339017,103.9264547769236,103.698154415915,28.012471655279285,1.5182540149978438,398.6622920990714,4.996745964486032,103.79445353211852,1
14.992767804510516,104.28959876390874,110912.54511180973,105.0234340165806,102.99311809046011,104.38555276417804,104.1915076895498,55.30669495638174,0.2925118070558145,251.12977064173668,12.110369489840544,104.30497488252078,1
17.995983858589277,105.00166365056192,115039.55728400628,105.97955096135854,103.99508968114256,105.09314621251104,104.90908230105592,32.22763737071656,2.510819044065993,700.3685392944449,24.996361435895693,104.98724006995349,0
15.300996433540709,104.47726739521612,113034.52043452972,105.50383196091462,103.46801107074845,104.60454233887096,104.40105548826531,67.57422753724354,0.5946542890128337,300.8048834605298,-7.985940076787076,104.4831522897642,0
15.294327061673245,104.46808619774947,113111.79839343524,105.48715191094381,103.50687619482238,104.59672661354449,104.40383185819944,67.78539285399079,0.5972128713716482,298.62479976066146,-8.058522688735007,104.51527239035346,0
17.486354038462217,102.99834617452335,110051.84522487583,103.99517238692815,102.02152159827078,103.07639325988862,102.90845105418408,35.0828581660875,2.1100407155369068,599.0163483998236,19.85521005430625,103.00881202047731,0
15.299876758445336,104.49672816018979,113028.83884303221,105.48550656119306,103.48238535902334,104.60854641687166,104.40655394512792,68.10016608348543,0.6058768777151426,300.52194727113,-7.988900329990119,104.52200617442645,0
17.493029883906797,103.01041547646798,109889.0856450784,104.02284999051655,102.00773538627398,103.11883806721694,102.91883329294772,35.118842421009816,2.1068840262733284,602.0656866714631,20.153595070428132,103.03919223460466,0
15.297261198190755,104.47198254105042,113077.39099283918,105.49460404971043,103.48938104020877,104.59995544969357,104.40252331974584,67.6896476242149,0.59606636297741,299.58728256746497,-8.027707414038227,104.50088194149866,0
17.988737756663507,104.97965827020879,115049.77964628478,105.9847774174979,103.98444924066385,105.10437987954423,104.89139100755801,31.949943485794225,2.484493070758961,704.4157068779915,24.74207018046899,104.99345275730178,0
15.29464057171095,104.46915383955009,113109.98946997234,105.48742891297451,103.5068158410931,104.5980274068404,104.4040891557156,67.78813304123439,0.5971855722692045,298.71226342494083,-8.050137825653678,104.51491781880115,0
17.4973298346149,103.00865613443621,109981.16633114044,103.99238231784852,102.01414309783924,103.09396682190742,102.92271523929305,34.938309429554685,2.097874086483265,601.8442457022556,19.974409043911216,103.00220268719922,0
15.305773940668493,104.48419757332066,113076.10284356287,105.49633223307175,103.5012494732338,104.59922712539527,104.40198040353758,67.83162257006563,0.6013793081894386,299.5870640025314,-8.1529764043956,104.50836082849158,0
15.323948183399928,104.5105199205514,113017.81055831388,105.51067905938383,103.49205691934428,104.6044182563744,104.39950111811346,67.90341603880594,0.6077973002758041,301.18247208359236,-8.290137009253543,104.49725587355425,0
15.297044956123727,104.4931448122081,113019.09583932068,105.4968531638345,103.49982318618537,104.60020548176034,104.38691038581169,68.0406275285779,0.5932362876280589,301.39891380179944,-8.064144411828314,104.49054440242851,0
17.99760546258197,105.02628089064159,115066.0355068689,106.0222279261683,104.00564404046546,105.11721278180912,104.89925231783262,31.922430381610802,2.4914034127100253,700.4622044467181,24.99062231750263,105.00553944316752,0
15.299201442754667,104.48752248445,113035.17283521837,105.49359698667067,103.50444194431914,104.60720352183337,104.3893093497026,67.93845178055922,0.5920914503574155,300.0284091423982,-7.990980797477093,104.49462859813544,0
17.49414508997046,103.0048162141451,110020.73178985107,103.9791968834565,102.0169652696301,103.08675125834812,102.89051977346591,34.98055258811154,2.1046572758324906,599.0051219460508,19.799373756971775,103.00154783873369,0
15.300806317840873,104.48042466128324,113034.35620286538,105.50038143675931,103.46993022487054,104.60544242644013,104.4021507148424,67.66467805078112,0.596685935503103,300.77186840160556,-7.986132308935805,104.49023117384478,0
15.314478390009509,104.48606999542243,112944.88126136061,105.4886125020578,103.50818093399259,104.59858250334155,104.41914878945128,67.91490345721674,0.6031486624528274,301.3302985576632,-7.963327372123174,104.4970291496529,0
17.998625860076807,105.01127420223541,115027.47040219045,105.99815860760944,103.98794112598321,105.09658005016938,104.90767140272281,32.13042082326503,2.491196487079523,701.7452265431865,25.060394142538282,104.9890754322186,0
17.499464760356627,103.00035482061944,110000.80308178261,103.99584258714401,102.00465196814069,103.09584838420366,102.9001863256219,35.01844989553376,2.101915174278743,599.4169843576315,19.95078937248593,103.00167569344158,0
15.310832045297678,104.50752838306298,113008.85499827936,105.48879270211641,103.48368069261625,104.62090726631335,104.41364172021316,67.73160164036248,0.5981649168048728,301.36691852558266,-7.920111447775757,104.50407626094709,0
17.9987047178621,104.99826043272371,115049.29013096493,105.9822616201489,103.98959047709982,105.08117795514848,104.9030635930059,32.15413359200965,2.5076399122685,700.6227589222007,25.031851550818285,104.98356611770791,0
17.981216329776988,105.01331898453607,115071.7329392198,105.99123281671086,103.98409147019062,105.08559968484715,104.90450884407036,31.903564941129574,2.5035876506440617,700.5170924555651,25.103484254150427,105.008155151818,0
18.006728839775793,104.99408867235381,114988.79100568221,105.99946760827173,103.99489053504342,105.10489777209199,104.90684339359744,32.14837963593825,2.5029102553431053,700.0351842613659,25.041044517113274,105.00076799596594,0
17.988870294825233,104.9800607697444,115049.59266946348,105.9846818205968,103.98464386453686,105.10417440498793,104.89171459830277,31.955022773583334,2.4849745980882076,704.3416802969116,24.746721411694075,104.99333912128493,0
15.30003644148621,104.4932100571898,113033.69114429754,105.4864084878621,103.47770186803747,104.60908734444132,104.40658585115905,68.03095875090108,0.6049131181883955,300.63817342935704,-7.9869107558817465,104.51889722023515,0
15.299583355105339,104.51469812410278,113011.9634439835,105.49610326459647,103.48369041354144,104.6167274282898,104.41421811236285,67.98909601458895,0.599913503811124,304.5122111984534,-7.965062682603882,104.50048005996857,0
17.99407096922438,104.98501173836152,115054.86934243754,105.98527403168691,103.98345619969811,105.08890864599609,104.89264394146352,31.989100110138526,2.491726961798771,703.0856537732832,24.87347112321692,104.98763366803986,0
15.301644355764516,104.49725059517911,113032.39673358893,105.48519996387482,103.4804494383787,104.60950741667494,104.407003449737,68.1011259929307,0.606919952843677,300.64887427481557,-8.009904150601335,104.52350146420356,0
17.491701101149943,103.00713431532209,110008.8244343528,103.99764115233789,102.01301593100614,103.1029954345662,102.91841467873036,34.889355946698494,2.105154686796321,602.272708407912,20.019918109012462,103.00196801944327,0
15.295869422194432,104.51314772404683,113022.34987172147,105.49988252744475,103.48385834210609,104.60920655413993,104.40980589128577,68.203726105233,0.6048902130268117,304.93476711367117,-8.06439262179235,104.50545782281986,0
15.299918247355627,104.49782961552879,113019.13033055277,105.49038573513808,103.48831527658459,104.6056692905334,104.40434757859676,68.06644546333264,0.6038984439557198,300.34623524309484,-7.992637001557985,104.51459785992489,0
18.003467139084666,105.01103543212899,115013.25953802768,106.01080121138428,103.98471952252622,105.10292112802125,104.89926824956147,32.11047790429242,2.4919355815905315,700.565373151071,25.084548710384396,105.0011468415098,0
17.495354457659825,102.98746378740121,109956.79005241879,103.98285268859465,101.99806017182554,103.12311209593624,102.87532485817985,35.13152285800295,2.099167758431877,597.4713274545686,20.14549480552364,103.00670129024465,0
17.998648938064317,105.004231718332,114992.68972660835,106.00333284091518,103.98226204963113,105.10701523366853,104.89768383143016,32.062552550348485,2.4971677252334925,702.0334186845197,25.086094013910664,105.01277016780263,0
